tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-03-04 13:25:19	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	97.9	average of multiple measurements	g	18.7	2.396e-06	1	2.0	273	4.77e-08	2.44e-09	1.25e-08	0	0	273
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-03-11 12:05:34	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.6	088.9		g	28.7	1.59e-06	2	1	273	9.93e-08	6.10e-09	1.21e-08	0	0	323.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-03-14 17:35:07	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	090.1		g	29.0	1.57e-06	3	1	273	6.34e-08	3.61e-09	1.20e-08	0	0	373.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-03-18 14:56:55	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	088.4		g	29.5	1.55e-06	4	1	273	4.94e-08	3.87e-09	1.15e-08	0	0	423.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-03-31 12:32:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	089.4		g	30.2	1.53e-06	5	1	273	9.77e-08	3.09e-09	1.12e-08	0	0	473.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-04-02 14:23:40	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	088.2		g	30.5	1.51e-06	6	1	273	5.91e-08	4.26e-09	1.23e-08	0	0	523.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-04-15 12:30:17	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	088.4		g	31.5	1.46e-06	7	1	273	5.79e-08	3.07e-09	1.08e-08	0	0	573.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-04-22 14:20:48	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	085.6		g	32.6	1.41e-06	8	1	273	6.08e-08	3.78e-09	8.76e-09	0	0	623.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-04-28 12:17:21	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.3	086.8		g	33.6	1.36e-06	9	1	273	3.01e-08	3.30e-09	9.81e-09	0	0	673.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-04-30 15:41:58	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	083.9		g	34.4	1.33e-06	10	1	273	6.32e-08	4.11e-09	8.42e-09	0	0	698.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-05-04 12:27:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	085.3		g	35.0	1.30e-06	11	1	273	4.75e-08	2.71e-09	9.30e-09	0	0	723.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-05-05 13:19:24	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	080.0		g	35.9	1.26e-06	12	1	273	5.77e-08	9.32e-09	7.92e-09	0	0	748.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-05-07 19:49:47	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	076.9		g	36.9	1.21e-06	13	1	273	4.96e-08	1.28e-08	8.22e-09	0	0	773.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-05-27 16:41:08	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	075.7		g	37.9	1.16e-06	14	1	273	6.66e-08	1.30e-08	7.08e-09	0	0	793.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-06-09 16:45:30	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	073.4		g	38.9	1.08e-06	15	1	273	4.47e-08	1.17e-08	8.30e-09	0	0	813.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-06-17 11:29:34	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	070.5		g	38.4	1.01e-06	16	1	273	4.73e-08	1.60e-08	8.06e-09	0	0	823.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-06-24 17:21:37	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	064.9		g	40.1	8.66e-07	17	1	273	3.82e-08	1.68e-08	4.78e-09	0	0	833.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-06-25 17:57:39	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	057.4		g	39.5	7.40e-07	18	1	273	3.26e-08	1.67e-08	4.28e-09	0	0	836.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-07-02 11:28:34	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	051.8		g	40.4	6.39e-07	19	1	273	2.48e-08	1.98e-08	4.16e-09	0	0	839.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-07-07 12:59:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	048.7		g	41.0	4.45e-07	20	1	273	1.46e-08	2.09e-08	3.10e-09	0	0	842.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-07-08 15:20:06	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	041.3		g	39.2	2.75e-07	21	1	273	5.81e-09	5.17e-09	1.66e-09	0	0	845.0
This study	This study	UMK_BOT	PW31.10b	PW31	PW31.10b	PW31.10b:LP-DIR-T	hargrave 2014-07-10 17:21:48	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	041.4		g	38.8	9.87e-08	22	1	273	2.97e-09	2.57e-09	6.77e-10	0	0	848.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-03-04 13:26:56	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	94.1	average of multiple measurements	g	14.9	2.219e-06	1	2.0	273	3.26e-08	2.21e-09	1.48e-08	0	0	273
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-03-11 12:07:15	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	089.5		g	22.6	1.46e-06	2	1	273	7.80e-08	3.13e-09	1.49e-08	0	0	323.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-03-14 17:36:43	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	089.5		g	22.8	1.43e-06	3	1	273	4.78e-08	2.60e-09	1.39e-08	0	0	373.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-03-18 14:58:25	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	088.8		g	23.2	1.40e-06	4	1	273	7.86e-08	2.83e-09	1.31e-08	0	0	423.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-03-31 12:34:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.0	088.9		g	23.6	1.38e-06	5	1	273	9.66e-08	3.22e-09	1.49e-08	0	0	473.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-04-02 14:25:38	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.6	089.1		g	24.3	1.35e-06	6	1	273	1.09e-07	1.79e-09	1.30e-08	0	0	523.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-04-15 12:31:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	087.6		g	24.9	1.30e-06	7	1	273	4.67e-08	3.25e-09	1.36e-08	0	0	573.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-04-22 14:22:28	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	084.7		g	25.7	1.24e-06	8	1	273	3.93e-08	3.32e-09	1.19e-08	0	0	623.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-04-28 12:18:54	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.0	084.0		g	26.6	1.17e-06	9	1	273	8.04e-08	6.90e-09	1.11e-08	0	0	673.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-04-30 15:43:30	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	082.3		g	27.0	1.14e-06	10	1	273	5.97e-08	6.17e-09	1.07e-08	0	0	698.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-05-04 12:29:17	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	079.5		g	27.3	1.10e-06	11	1	273	4.16e-08	5.89e-09	1.07e-08	0	0	723.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-05-05 13:20:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	081.6		g	28.1	1.06e-06	12	1	273	3.82e-08	2.78e-09	1.08e-08	0	0	748.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-05-07 19:51:23	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.0	073.0		g	28.8	1.00e-06	13	1	273	1.12e-08	7.18e-09	1.07e-08	0	0	773.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-05-27 16:43:05	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.0	075.8		g	29.6	9.27e-07	14	1	273	7.90e-08	1.67e-08	9.46e-09	0	0	793.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-06-09 16:47:21	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	075.9		g	30.2	8.55e-07	15	1	273	3.37e-08	4.51e-09	1.04e-08	0	0	813.0
This study	This study	UMK_BOT	PW31.11b	PW31	PW31.11b	PW31.11b:LP-DIR-T	hargrave 2014-06-17 11:31:18	LT-T-Z:LP-DIR-T	pmagpy-2.233	9.1	066.6		g	30.8	7.68e-07	16	1	273	1.15e-07	4.52e-08	1.00e-08	0	0	823.0
