tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-02-25 16:06:07	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	99.2	204.5	average of multiple measurements	g	7.4	2.734e-04	1	3.0	273	1.63e-05	1.93e-05	3.80e-06	0	0	273
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-03-04 17:40:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.4	206.5		g	14.3	1.99e-04	2	1	273	1.74e-05	1.69e-05	5.66e-06	0	0	323.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-03-11 16:51:51	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.9	204.8		g	12.0	1.96e-04	3	1	273	1.91e-05	1.87e-05	5.04e-06	0	0	373.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-03-17 13:36:19	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.8	207.1		g	12.1	1.94e-04	4	1	273	1.67e-05	1.79e-05	5.20e-06	0	0	423.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-03-28 13:32:19	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.8	205.8		g	13.4	1.94e-04	5	1	273	1.65e-05	1.76e-05	4.77e-06	0	0	473.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-04-01 14:23:25	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.6	208.5		g	12.5	1.90e-04	6	1	273	1.50e-05	1.69e-05	5.58e-06	0	0	523.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-04-07 13:36:57	LT-T-Z:LP-DIR-T	pmagpy-2.233	6.0	206.2		g	13.8	1.88e-04	7	1	273	1.55e-05	1.77e-05	5.26e-06	0	0	573.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-04-15 16:15:57	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.8	206.3		g	14.7	1.83e-04	8	1	273	1.38e-05	1.66e-05	4.79e-06	0	0	623.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-04-24 11:04:01	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.0	204.9		g	15.2	1.78e-04	9	1	273	1.27e-05	1.41e-05	3.69e-06	0	0	673.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-04-29 14:29:31	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.5	206.3		g	15.8	1.72e-04	10	1	273	1.11e-05	1.48e-05	5.06e-06	0	0	698.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-05-01 12:32:23	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.8	206.6		g	16.7	1.69e-04	11	1	273	9.46e-06	1.25e-05	5.04e-06	0	0	723.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-05-06 12:56:10	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.5	206.4		g	16.1	1.64e-04	12	1	273	8.66e-06	1.44e-05	4.43e-06	0	0	748.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-05-07 09:54:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.9	207.7		g	16.5	1.59e-04	13	1	273	6.01e-06	1.29e-05	3.81e-06	0	0	773.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-05-15 20:54:07	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.4	206.3		g	17.6	1.53e-04	14	1	273	6.43e-06	1.37e-05	3.86e-06	0	0	793.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-05-30 16:25:31	LT-T-Z:LP-DIR-T	pmagpy-2.233	6.1	204.8		g	17.0	1.45e-04	15	1	273	7.12e-06	1.51e-05	2.62e-06	0	0	813.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-06-10 14:31:53	LT-T-Z:LP-DIR-T	pmagpy-2.233	6.0	200.0		g	16.1	1.42e-04	16	1	273	1.16e-05	1.47e-05	2.67e-06	0	0	823.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-06-17 14:41:59	LT-T-Z:LP-DIR-T	pmagpy-2.233	7.5	202.4		g	15.6	1.40e-04	17	1	273	1.07e-05	1.75e-05	2.68e-06	0	0	833.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-06-24 16:32:26	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	200.8	average of multiple measurements	g	12.4	1.230e-04	18	2.0	273	1.76e-05	2.26e-05	1.42e-06	0	0	838.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-06-30 17:26:09	LT-T-Z:LP-DIR-T	pmagpy-2.233	7.9	203.1		g	10.1	1.13e-04	19	1	273	1.34e-05	1.39e-05	1.26e-06	0	0	841.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-07-02 15:31:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	8.5	205.0		g	06.8	1.05e-04	20	1	273	1.61e-05	1.45e-05	1.01e-06	0	0	844.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-07-07 17:28:23	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.5	205.2		g	03.4	8.20e-05	21	1	273	9.50e-06	7.92e-06	6.59e-07	0	0	847.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-07-09 15:02:51	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	202.8		g	01.6	4.57e-05	22	1	273	1.08e-06	2.83e-06	3.58e-07	0	0	850.0
This study	This study	UMK_BOT	PW4.1b	PW4	PW4.1b	PW4.1b:LP-DIR-T	hargrave 2014-07-29 11:19:42	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.9	204.4		g	-00.2	1.61e-05	23	1	273	4.33e-07	9.97e-07	1.21e-07	0	0	853.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-02-25 16:07:37	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	99.2	55.9	average of multiple measurements	g	-27.1	2.866e-04	1	3.0	273	1.38e-05	1.27e-05	3.43e-06	0	0	273
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-03-04 17:42:22	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.0	057.6		g	-30.1	2.18e-04	2	1	273	1.60e-05	1.43e-05	3.78e-06	0	0	323.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-03-11 16:53:23	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.4	055.8		g	-29.8	2.17e-04	3	1	273	1.70e-05	1.39e-05	4.37e-06	0	0	373.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-03-17 13:37:50	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.2	058.6		g	-29.6	2.15e-04	4	1	273	1.61e-05	1.44e-05	3.76e-06	0	0	423.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-03-28 13:33:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.2	056.9		g	-29.4	2.14e-04	5	1	273	1.28e-05	1.13e-05	3.74e-06	0	0	473.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-04-01 14:25:23	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.0	058.1		g	-28.8	2.09e-04	6	1	273	1.52e-05	1.34e-05	3.56e-06	0	0	523.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-04-07 13:38:31	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.9	057.9		g	-29.4	2.09e-04	7	1	273	1.43e-05	1.29e-05	3.72e-06	0	0	573.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-04-15 16:17:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.0	059.6		g	-29.4	2.02e-04	8	1	273	1.42e-05	1.29e-05	3.22e-06	0	0	623.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-04-24 11:05:33	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.9	059.4		g	-29.1	1.94e-04	9	1	273	1.35e-05	1.10e-05	3.06e-06	0	0	673.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-04-29 14:31:25	LT-T-Z:LP-DIR-T	pmagpy-2.233	5.5	059.2		g	-28.5	1.88e-04	10	1	273	1.48e-05	1.22e-05	2.94e-06	0	0	698.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-05-01 12:33:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.3	056.1		g	-28.7	1.84e-04	11	1	273	1.12e-05	9.32e-06	2.57e-06	0	0	723.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-05-06 12:57:43	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.5	060.5		g	-27.9	1.78e-04	12	1	273	1.18e-05	8.96e-06	2.44e-06	0	0	748.0
This study	This study	UMK_BOT	PW4.2b	PW4	PW4.2b	PW4.2b:LP-DIR-T	hargrave 2014-05-07 09:56:08	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.3	061.1		g	-27.6	1.71e-04	13	1	273	1.14e-05	7.94e-06	2.32e-06	0	0	773.0
