tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-03-04 14:28:20	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	1.8	average of multiple measurements	g	-61.6	2.778e-06	1	2.0	273	1.22e-08	8.83e-08	1.02e-08	0	0	273
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-03-11 13:06:44	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	353.7		g	-51.0	1.93e-06	2	1	273	9.04e-09	6.74e-08	1.03e-08	0	0	323.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-03-14 18:38:00	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	353.3		g	-50.6	1.91e-06	3	1	273	4.19e-09	9.45e-08	1.06e-08	0	0	373.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-03-18 17:09:05	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	352.3		g	-49.7	1.88e-06	4	1	273	5.00e-09	7.00e-08	9.92e-09	0	0	423.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-04-01 13:42:47	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	352.5		g	-48.6	1.84e-06	5	1	273	3.64e-09	7.38e-08	1.05e-08	0	0	473.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-04-07 12:54:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	354.0		g	-47.4	1.80e-06	6	1	273	5.63e-09	9.09e-08	1.05e-08	0	0	523.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-04-15 15:33:23	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	354.8		g	-45.6	1.74e-06	7	1	273	3.46e-09	5.89e-08	1.05e-08	0	0	573.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-04-22 15:23:22	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	351.5		g	-45.4	1.71e-06	8	1	273	8.09e-09	5.53e-08	9.33e-09	0	0	623.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-04-29 13:48:30	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	351.4		g	-44.6	1.67e-06	9	1	273	7.38e-09	6.95e-08	9.41e-09	0	0	673.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-04-30 16:46:47	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	350.4		g	-44.0	1.64e-06	10	1	273	1.15e-08	8.48e-08	9.05e-09	0	0	698.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-05-04 13:28:30	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	351.1		g	-44.0	1.62e-06	11	1	273	9.25e-09	9.43e-08	9.49e-09	0	0	723.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-05-06 16:00:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	351.0		g	-43.3	1.58e-06	12	1	273	9.07e-09	7.25e-08	8.85e-09	0	0	748.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-05-15 20:11:41	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	350.0		g	-42.5	1.52e-06	13	1	273	3.75e-09	5.62e-08	9.35e-09	0	0	773.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-05-29 16:34:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	345.9		g	-41.7	1.43e-06	14	1	273	1.20e-08	7.13e-08	8.17e-09	0	0	793.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-06-09 17:57:41	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	344.0		g	-41.9	1.23e-06	15	1	273	1.96e-08	5.55e-08	8.90e-09	0	0	813.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-06-17 12:31:29	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	343.2		g	-44.6	6.93e-07	16	1	273	6.90e-09	1.97e-08	4.38e-09	0	0	823.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-06-24 18:26:08	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.4	351.9		g	-49.4	2.41e-07	17	1	273	3.15e-09	9.86e-09	1.12e-09	0	0	833.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-06-30 15:14:04	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.1	351.9		g	-46.8	1.53e-07	18	1	273	7.61e-10	3.01e-09	6.85e-10	0	0	836.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-07-02 12:30:13	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	358.5		g	-54.6	1.15e-07	19	1	273	7.61e-10	4.52e-09	5.21e-10	0	0	839.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-07-07 14:00:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	000.4		g	-49.2	8.16e-08	20	1	273	4.43e-10	3.28e-09	4.34e-10	0	0	842.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-07-09 11:30:48	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	357.3		g	-55.8	8.12e-08	21	1	273	7.57e-10	2.21e-09	5.32e-10	0	0	845.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-07-14 17:22:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	001.9		g	-49.5	4.01e-08	22	1	273	2.92e-10	2.41e-09	2.66e-10	0	0	848.0
This study	This study	UMK_BOT	PW39.1b	PW39	PW39.1b	PW39.1b:LP-DIR-T	hargrave 2014-08-04 17:39:28	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	346.4		g	-63.0	4.01e-08	23	1	273	5.43e-10	1.38e-09	6.97e-10	0	0	851.0
This study	This study	UMK_BOT	PW39.2b	PW39	PW39.2b	PW39.2b:LP-DIR-T	hargrave 2014-03-04 14:29:57	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	359.7	average of multiple measurements	g	-67.0	3.994e-06	1	2.0	273	1.99e-08	1.09e-07	1.33e-08	0	0	273
This study	This study	UMK_BOT	PW39.2b	PW39	PW39.2b	PW39.2b:LP-DIR-T	hargrave 2014-03-11 13:08:19	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	354.8		g	-56.5	2.59e-06	2	1	273	1.97e-08	1.05e-07	1.60e-08	0	0	323.0
This study	This study	UMK_BOT	PW39.2b	PW39	PW39.2b	PW39.2b:LP-DIR-T	hargrave 2014-03-14 18:39:28	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	355.8		g	-56.0	2.57e-06	3	1	273	1.05e-08	5.23e-08	1.35e-08	0	0	373.0
This study	This study	UMK_BOT	PW39.2b	PW39	PW39.2b	PW39.2b:LP-DIR-T	hargrave 2014-03-18 17:10:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	356.6		g	-55.0	2.50e-06	4	1	273	8.90e-09	8.97e-08	1.28e-08	0	0	423.0
This study	This study	UMK_BOT	PW39.2b	PW39	PW39.2b	PW39.2b:LP-DIR-T	hargrave 2014-04-01 13:44:16	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	357.2		g	-53.8	2.44e-06	5	1	273	7.45e-09	7.30e-08	1.53e-08	0	0	473.0
This study	This study	UMK_BOT	PW39.2b	PW39	PW39.2b	PW39.2b:LP-DIR-T	hargrave 2014-04-07 12:56:05	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.6	356.7		g	-52.8	2.37e-06	6	1	273	8.20e-09	1.08e-07	1.34e-08	0	0	523.0
