tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-03-04 14:46:22	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	325.5	average of multiple measurements	g	-38.2	2.344e-06	1	2.0	273	5.71e-08	5.69e-08	2.17e-08	0	0	273
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-03-11 13:24:37	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	326.9		g	-37.6	2.17e-06	2	1	273	7.43e-08	7.74e-08	2.29e-08	0	0	323.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-03-14 18:55:26	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.9	326.6		g	-37.9	2.16e-06	3	1	273	8.84e-08	1.19e-07	1.87e-08	0	0	373.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-03-18 17:42:39	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	328.3		g	-37.5	2.18e-06	4	1	273	4.78e-08	4.96e-08	1.96e-08	0	0	423.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-04-01 14:00:03	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	327.1		g	-37.7	2.19e-06	5	1	273	8.24e-08	1.05e-07	1.91e-08	0	0	473.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-04-07 13:11:33	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	327.7		g	-37.5	2.20e-06	6	1	273	7.07e-08	9.70e-08	1.90e-08	0	0	523.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-04-15 15:50:30	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	328.5		g	-37.4	2.20e-06	7	1	273	3.58e-08	4.36e-08	1.89e-08	0	0	573.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-04-22 15:42:34	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.3	325.8		g	-37.3	2.20e-06	8	1	273	1.02e-07	1.28e-07	1.99e-08	0	0	623.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-04-29 14:05:39	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	327.7		g	-37.2	2.19e-06	9	1	273	6.97e-08	7.39e-08	2.13e-08	0	0	673.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-04-30 17:06:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	326.9		g	-37.2	2.17e-06	10	1	273	8.31e-08	1.00e-07	1.81e-08	0	0	698.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-05-04 13:46:16	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.6	327.9		g	-37.0	2.15e-06	11	1	273	8.01e-08	1.06e-07	1.95e-08	0	0	723.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-05-06 16:17:58	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.3	329.4		g	-37.1	2.10e-06	12	1	273	7.60e-08	9.18e-08	2.03e-08	0	0	748.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-05-15 20:29:06	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	326.7		g	-37.0	1.98e-06	13	1	273	6.39e-08	7.41e-08	1.62e-08	0	0	773.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-05-29 16:52:47	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	328.0		g	-36.6	1.84e-06	14	1	273	4.06e-08	4.58e-08	1.63e-08	0	0	793.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-06-09 18:18:55	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.3	329.9		g	-36.4	1.34e-06	15	1	273	5.87e-08	7.98e-08	1.60e-08	0	0	813.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-06-17 12:50:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	329.8		g	-34.7	7.85e-07	16	1	273	2.72e-08	3.72e-08	9.66e-09	0	0	823.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-06-24 18:43:53	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.0	332.6		g	-35.1	4.23e-07	17	1	273	1.68e-08	2.37e-08	5.33e-09	0	0	833.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-06-30 15:31:20	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	332.2		g	-32.3	3.23e-07	18	1	273	8.75e-09	8.37e-09	4.49e-09	0	0	836.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-07-02 12:48:04	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	325.7		g	-34.7	1.99e-07	19	1	273	7.61e-09	9.13e-09	2.17e-09	0	0	839.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-07-07 14:18:29	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	326.0		g	-31.6	8.49e-08	20	1	273	2.35e-09	3.47e-09	1.03e-09	0	0	842.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-07-09 11:48:43	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	354.5		g	-48.6	5.47e-08	21	1	273	1.26e-09	2.64e-09	4.60e-10	0	0	845.0
This study	This study	UMK_BOT	PW40.10b	PW40	PW40.10b	PW40.10b:LP-DIR-T	hargrave 2014-07-14 17:40:00	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.5	276.0		g	-24.6	1.62e-08	22	1	273	1.19e-09	6.85e-10	2.72e-10	0	0	848.0
This study	This study	UMK_BOT	PW40.11b	PW40	PW40.11b	PW40.11b:LP-DIR-T	hargrave 2014-03-04 14:48:04	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	305.2	average of multiple measurements	g	-40.1	2.087e-06	1	2.0	273	5.06e-08	3.82e-08	1.25e-08	0	0	273
This study	This study	UMK_BOT	PW40.11b	PW40	PW40.11b	PW40.11b:LP-DIR-T	hargrave 2014-03-11 13:26:10	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	309.5		g	-39.6	1.94e-06	2	1	273	6.59e-08	4.15e-08	1.54e-08	0	0	323.0
This study	This study	UMK_BOT	PW40.11b	PW40	PW40.11b	PW40.11b:LP-DIR-T	hargrave 2014-03-14 18:56:59	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.6	310.4		g	-40.1	1.94e-06	3	1	273	6.76e-08	5.64e-08	1.14e-08	0	0	373.0
This study	This study	UMK_BOT	PW40.11b	PW40	PW40.11b	PW40.11b:LP-DIR-T	hargrave 2014-03-18 17:44:15	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	310.4		g	-39.6	1.94e-06	4	1	273	8.81e-08	7.65e-08	1.13e-08	0	0	423.0
This study	This study	UMK_BOT	PW40.11b	PW40	PW40.11b	PW40.11b:LP-DIR-T	hargrave 2014-04-01 14:01:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	311.6		g	-39.4	1.96e-06	5	1	273	6.74e-08	6.84e-08	1.40e-08	0	0	473.0
This study	This study	UMK_BOT	PW40.11b	PW40	PW40.11b	PW40.11b:LP-DIR-T	hargrave 2014-04-07 13:13:04	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	311.4		g	-39.5	1.96e-06	6	1	273	5.01e-08	4.98e-08	1.21e-08	0	0	523.0
