tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-02-28 16:43:47	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	250.4	average of multiple measurements	g	23.7	4.514e-07	1	2.0	273	1.57e-08	7.62e-09	3.91e-09	0	0	273
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-03-07 15:04:48	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.5	249.2		g	23.2	3.14e-07	2	1	273	1.76e-08	7.06e-09	4.00e-09	0	0	323.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-03-14 13:45:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	248.6		g	23.3	3.12e-07	3	1	273	1.66e-08	7.04e-09	3.89e-09	0	0	373.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-03-18 14:04:33	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.1	249.1		g	23.3	3.10e-07	4	1	273	2.02e-08	8.10e-09	4.12e-09	0	0	423.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-03-31 11:39:47	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	247.4		g	23.3	3.06e-07	5	1	273	1.48e-08	6.31e-09	4.12e-09	0	0	473.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-04-02 13:32:06	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	248.1		g	23.3	2.98e-07	6	1	273	1.35e-08	5.15e-09	3.81e-09	0	0	523.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-04-10 15:50:06	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	246.0	average of multiple measurements	b	0.0	3.986e-04	7	2.0	273	1.73e-08	7.01e-09	3.29e-09	0	0	573.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-04-22 13:28:18	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	248.7		g	23.3	2.69e-07	8	1	273	9.56e-09	3.46e-09	3.69e-09	0	0	623.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-04-25 18:06:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.4	246.3		g	23.3	2.53e-07	9	1	273	1.34e-08	5.72e-09	3.33e-09	0	0	673.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-04-30 14:50:12	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	246.6		g	23.4	2.43e-07	10	1	273	1.18e-08	4.80e-09	3.32e-09	0	0	698.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-05-02 18:16:25	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	244.7		g	23.3	2.32e-07	11	1	273	8.93e-09	4.02e-09	3.00e-09	0	0	723.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-05-04 18:22:34	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	244.3		g	23.6	2.16e-07	12	1	273	5.52e-09	2.56e-09	2.69e-09	0	0	748.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-05-07 18:57:39	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.9	245.9		g	23.6	2.01e-07	13	1	273	1.20e-08	5.57e-09	3.14e-09	0	0	773.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-05-27 15:44:22	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.8	243.1		g	23.7	1.84e-07	14	1	273	1.09e-08	5.30e-09	2.29e-09	0	0	793.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-06-03 17:33:29	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	242.6		g	23.5	8.58e-08	15	1	273	1.61e-09	8.22e-10	1.35e-09	0	0	813.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-06-13 14:35:27	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	237.6	average of multiple measurements	g	24.1	7.270e-08	16	2.0	273	2.81e-09	1.43e-09	9.80e-10	0	0	823.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-06-18 16:01:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	233.6		g	24.4	5.16e-08	17	1	273	2.29e-09	1.10e-09	7.09e-10	0	0	833.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-06-25 13:12:27	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	235.8		g	22.6	4.47e-08	18	1	273	1.84e-09	1.12e-09	7.05e-10	0	0	836.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-07-01 16:33:03	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.2	230.2		g	21.7	3.86e-08	19	1	273	1.48e-09	1.59e-09	6.11e-10	0	0	839.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-07-03 14:45:44	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	221.2		g	21.6	2.69e-08	20	1	273	1.01e-09	1.04e-09	4.77e-10	0	0	842.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-07-08 12:59:49	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.1	217.6		g	18.9	1.98e-08	21	1	273	9.66e-10	1.09e-09	5.30e-10	0	0	845.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-07-10 15:03:53	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	209.3		g	19.6	1.09e-08	22	1	273	3.27e-10	3.41e-10	3.82e-10	0	0	848.0
This study	This study	UMK_BOT	PW26.2b	PW26	PW26.2b	PW26.2b:LP-DIR-T	hargrave 2014-08-04 16:15:55	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.6	213.0		g	23.6	6.67e-09	23	1	273	2.92e-10	2.99e-10	1.78e-10	0	0	851.0
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-02-28 16:45:29	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	236.5	average of multiple measurements	g	-53.2	1.949e-07	1	2.0	273	4.12e-09	4.75e-09	2.55e-09	0	0	273
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-03-07 15:06:30	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	216.8		g	-54.0	1.24e-07	2	1	273	3.05e-09	3.40e-09	6.35e-10	0	0	323.0
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-03-14 13:47:18	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	216.8		g	-53.5	1.23e-07	3	1	273	2.45e-09	2.68e-09	6.70e-10	0	0	373.0
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-03-18 14:06:06	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	213.2		g	-52.9	1.19e-07	4	1	273	1.65e-09	2.60e-09	5.77e-10	0	0	423.0
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-03-31 11:41:19	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.5	209.1		g	-52.9	1.16e-07	5	1	273	6.81e-10	9.74e-10	4.21e-10	0	0	473.0
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-04-02 13:33:42	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	207.4		g	-52.7	1.12e-07	6	1	273	1.96e-09	3.58e-09	6.13e-10	0	0	523.0
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-04-10 15:52:03	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	274.8	average of multiple measurements	b	25.5	3.975e-04	7	2.0	273	2.37e-09	3.04e-09	6.93e-10	0	0	573.0
This study	This study	UMK_BOT	PW26.3b	PW26	PW26.3b	PW26.3b:LP-DIR-T	hargrave 2014-04-22 13:29:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.5	201.1		g	-49.8	9.68e-08	8	1	273	8.78e-10	2.53e-09	5.09e-10	0	0	623.0
