tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-02-28 16:27:22	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	291.1	average of multiple measurements	g	-57.2	3.780e-05	1	2.0	273	6.08e-07	2.46e-07	1.21e-07	0	0	273
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-03-07 14:48:24	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	292.7		g	-56.4	2.27e-05	2	1	273	6.71e-07	2.92e-07	1.13e-07	0	0	323.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-03-14 13:30:11	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	293.6		g	-56.6	2.26e-05	3	1	273	6.28e-07	3.57e-07	8.70e-08	0	0	373.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-03-18 13:47:48	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	292.3		g	-56.3	2.20e-05	4	1	273	5.61e-07	3.18e-07	8.63e-08	0	0	423.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-03-31 11:24:08	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	293.9		g	-56.2	2.13e-05	5	1	273	5.33e-07	2.93e-07	8.86e-08	0	0	473.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-04-02 13:16:12	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.0	291.3		g	-56.0	2.02e-05	6	1	273	3.28e-07	1.63e-07	8.74e-08	0	0	523.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-04-10 15:33:44	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-2.233	114.5	341.9	average of multiple measurements	b	80.0	8.539e-05	7	2.0	273	2.68e-07	1.70e-07	6.58e-08	0	0	573.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-04-18 15:42:29	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.6	292.7		g	-55.8	1.64e-05	8	1	273	6.77e-07	2.96e-07	6.72e-08	0	0	623.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-04-25 17:51:01	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.6	292.7		g	-55.3	1.49e-05	9	1	273	1.44e-07	9.39e-08	8.92e-08	0	0	673.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-04-29 20:27:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.7	292.7		g	-55.4	1.38e-05	10	1	273	3.73e-07	1.48e-07	5.79e-08	0	0	698.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-05-02 18:01:03	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.0	292.1		g	-54.9	1.26e-05	11	1	273	1.86e-07	1.01e-07	6.06e-08	0	0	723.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-05-04 18:06:50	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.6	292.4		g	-54.2	1.13e-05	12	1	273	9.49e-08	5.90e-08	4.62e-08	0	0	748.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-05-07 18:42:20	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.8	293.1		g	-53.6	1.00e-05	13	1	273	1.16e-07	7.08e-08	4.03e-08	0	0	773.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-05-27 15:27:59	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	292.4		g	-52.8	8.76e-06	14	1	273	1.65e-07	8.90e-08	3.58e-08	0	0	793.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-06-03 17:17:07	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.6	293.6		g	-52.5	7.70e-06	15	1	273	6.57e-08	4.11e-08	4.36e-08	0	0	813.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-06-13 16:17:37	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.6	293.1		g	-52.1	6.25e-06	16	1	273	1.54e-07	9.30e-08	3.49e-08	0	0	823.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-06-18 15:45:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	225.7		g	33.5	1.43e-07	17	1	273	3.73e-09	2.35e-09	1.18e-09	0	0	833.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-06-25 12:56:42	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	295.1		g	-49.3	1.23e-06	18	1	273	2.75e-08	1.23e-08	6.71e-09	0	0	836.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-07-01 16:17:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	295.0		g	-45.8	6.67e-07	19	1	273	2.03e-08	1.04e-08	3.33e-09	0	0	839.0
This study	This study	UMK_BOT	PW24.10b	PW24	PW24.10b	PW24.10b:LP-DIR-T	hargrave 2014-07-03 14:30:17	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.4	297.3		g	-41.3	2.88e-07	20	1	273	6.29e-09	3.58e-09	1.68e-09	0	0	842.0
