tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-02-21 19:14:30	LT-NO:LP-DIR-T	pmagpy-2.235	4.1	156.5		g	-00.9	2.32e-07	1	1	273	7.00e-09	1.48e-08	2.02e-09	0	0	273
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-02-28 16:55:30	LT-NO:LP-DIR-T	pmagpy-2.235	4.2	137.2		g	-00.3	1.18e-07	2	1	273	5.87e-09	6.20e-09	1.20e-09	0	0	273
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-03-07 15:16:31	LT-T-Z:LP-DIR-T	pmagpy-2.235	5.6	140.1		g	00.6	1.17e-07	3	1	273	7.48e-09	8.66e-09	1.22e-09	0	0	323.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-03-14 13:57:10	LT-T-Z:LP-DIR-T	pmagpy-2.235	4.2	138.8		g	00.6	1.16e-07	4	1	273	5.56e-09	6.30e-09	1.17e-09	0	0	373.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-03-18 14:14:04	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.1	137.3		g	01.4	1.13e-07	5	1	273	2.83e-09	2.93e-09	1.08e-09	0	0	423.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-03-31 11:51:00	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.0	135.3		g	01.4	1.11e-07	6	1	273	9.38e-10	9.98e-10	1.41e-09	0	0	473.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-04-02 13:43:04	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.4	135.0		g	01.2	1.08e-07	7	1	273	4.46e-09	4.53e-09	1.06e-09	0	0	523.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-04-09 13:48:19	LT-T-Z:LP-DIR-T	pmagpy-2.235	59.1	103.7		b	-12.9	4.51e-05	8	1	273	2.38e-04	2.66e-04	1.27e-05	0	0	573.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-04-10 16:02:18	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.0	133.7		g	01.1	1.05e-07	9	1	273	2.63e-09	2.39e-09	9.40e-10	0	0	573.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-04-22 13:38:18	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.7	132.0		g	02.0	9.82e-08	10	1	273	2.08e-09	1.83e-09	9.34e-10	0	0	623.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-04-25 18:17:37	LT-T-Z:LP-DIR-T	pmagpy-2.235	4.1	128.2		g	03.3	8.98e-08	11	1	273	5.04e-09	3.98e-09	7.58e-10	0	0	673.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-04-30 15:01:31	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.7	127.5		g	03.4	8.80e-08	12	1	273	3.18e-09	2.53e-09	7.83e-10	0	0	698.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-05-02 18:27:31	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.8	125.0		g	03.2	8.54e-08	13	1	273	3.44e-09	2.30e-09	8.49e-10	0	0	723.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-05-04 18:34:15	LT-T-Z:LP-DIR-T	pmagpy-2.235	0.8	123.3		g	03.1	8.04e-08	14	1	273	8.08e-10	3.79e-10	8.19e-10	0	0	748.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-05-07 19:06:50	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.2	121.0		g	03.7	8.01e-08	15	1	273	2.62e-09	1.36e-09	7.49e-10	0	0	773.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-05-27 15:53:49	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.7	124.0		g	04.8	7.70e-08	16	1	273	4.16e-09	2.67e-09	8.15e-10	0	0	793.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-06-03 17:45:06	LT-T-Z:LP-DIR-T	pmagpy-2.235	6.0	124.2		g	03.9	6.23e-08	17	1	273	5.46e-09	3.51e-09	6.00e-10	0	0	813.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-06-13 13:31:07	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.8	131.0		b	02.7	3.49e-08	18	1	273	8.02e-10	6.99e-10	3.17e-10	0	0	823.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-06-13 14:45:40	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.7	131.0		g	02.7	3.48e-08	19	1	273	7.54e-10	6.85e-10	3.23e-10	0	0	823.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-06-18 16:13:11	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.1	123.5		g	-03.1	2.47e-08	20	1	273	8.07e-10	4.27e-10	3.20e-10	0	0	833.0
This study	This study	Botswana	PW27.1b	PW27	PW27.1b	PW27.1b:LP-DIR-T	hargrave 2014-06-25 13:23:37	LT-T-Z:LP-DIR-T	pmagpy-2.235	5.0	122.7		g	-03.2	1.71e-08	21	1	273	1.28e-09	7.48e-10	3.09e-10	0	0	836.0
