tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-03-04 14:06:13	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	160.6	average of multiple measurements	g	-21.7	5.986e-06	1	2.0	273	1.24e-07	3.86e-07	4.67e-08	0	0	273
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-03-11 12:45:05	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	164.7		g	-21.2	5.23e-06	2	1	273	7.97e-08	2.71e-07	4.38e-08	0	0	323.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-03-14 18:14:24	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	163.1		g	-21.1	5.24e-06	3	1	273	8.14e-08	2.30e-07	4.89e-08	0	0	373.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-03-18 15:37:26	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	165.0		g	-20.6	5.30e-06	4	1	273	5.19e-08	1.69e-07	4.49e-08	0	0	423.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-04-01 13:20:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	164.7		g	-20.3	5.30e-06	5	1	273	7.28e-08	2.16e-07	4.95e-08	0	0	473.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-04-02 15:06:36	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.9	164.6		g	-20.2	5.21e-06	6	1	273	6.97e-08	2.49e-07	4.77e-08	0	0	523.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-04-15 13:11:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	166.1		g	-19.8	4.53e-06	7	1	273	6.06e-08	2.02e-07	4.00e-08	0	0	573.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-04-22 15:00:20	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	165.1		g	-19.8	4.32e-06	8	1	273	3.24e-08	1.31e-07	3.52e-08	0	0	623.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-04-29 13:26:44	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	166.0		g	-19.8	4.22e-06	9	1	273	3.92e-08	1.46e-07	3.44e-08	0	0	673.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-04-30 16:21:54	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	164.7		g	-19.8	4.12e-06	10	1	273	5.25e-08	2.09e-07	3.36e-08	0	0	698.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-05-04 13:06:56	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.7	167.4		g	-19.7	4.07e-06	11	1	273	9.57e-09	3.63e-08	3.36e-08	0	0	723.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-05-06 15:39:13	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	166.6		g	-19.6	3.96e-06	12	1	273	4.86e-08	2.03e-07	3.06e-08	0	0	748.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-05-15 19:48:17	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	166.5		g	-19.5	3.83e-06	13	1	273	3.45e-08	1.22e-07	3.14e-08	0	0	773.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-05-29 16:11:46	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	166.1		g	-19.6	3.64e-06	14	1	273	3.05e-08	1.24e-07	2.76e-08	0	0	793.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-06-09 17:32:18	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.9	166.1		g	-19.2	3.29e-06	15	1	273	2.20e-08	1.05e-07	2.63e-08	0	0	813.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-06-17 12:08:51	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.3	166.8		g	-19.1	2.95e-06	16	1	273	1.02e-08	6.41e-08	2.32e-08	0	0	823.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-06-24 18:02:55	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.6	167.0		g	-19.2	2.23e-06	17	1	273	2.84e-08	1.39e-07	1.58e-08	0	0	833.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-06-30 14:51:54	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.8	166.9		g	-18.8	1.82e-06	18	1	273	1.69e-08	8.54e-08	1.36e-08	0	0	836.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-07-02 12:08:26	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.7	167.6		g	-19.4	1.41e-06	19	1	273	1.11e-08	6.41e-08	1.13e-08	0	0	839.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-07-07 13:38:51	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.8	165.8		g	-18.6	1.20e-06	20	1	273	7.23e-09	3.57e-08	9.27e-09	0	0	842.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-07-09 11:08:52	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.2	166.8		g	-19.7	7.93e-07	21	1	273	6.26e-09	2.88e-08	5.93e-09	0	0	845.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-07-14 17:01:17	LT-T-Z:LP-DIR-T	pmagpy-2.233	1.2	165.1		g	-14.8	2.73e-07	22	1	273	1.56e-09	5.07e-09	1.98e-09	0	0	848.0
This study	This study	UMK_BOT	PW36.13b	PW36	PW36.13b	PW36.13b:LP-DIR-T	hargrave 2014-08-04 17:17:38	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.0	167.6		g	-26.9	1.05e-07	23	1	273	8.37e-10	3.46e-09	9.69e-10	0	0	851.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-03-04 13:56:29	LT-NO:DE-VM:LP-DIR-T	pmagpy-2.233	114.6	73.8	average of multiple measurements	g	9.0	1.581e-05	1	2.0	273	4.09e-07	8.87e-08	9.85e-08	0	0	273
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-03-11 12:35:20	LT-T-Z:LP-DIR-T	pmagpy-2.233	0.8	077.1		g	04.8	1.05e-05	2	1	273	1.13e-07	3.71e-08	9.78e-08	0	0	323.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-03-14 18:06:45	LT-T-Z:LP-DIR-T	pmagpy-2.233	4.3	078.9		g	04.8	1.04e-05	3	1	273	7.58e-07	1.48e-07	9.02e-08	0	0	373.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-03-18 15:29:00	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.5	078.0		g	04.7	1.03e-05	4	1	273	4.41e-07	8.82e-08	8.40e-08	0	0	423.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-04-01 13:11:02	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.3	077.4		g	04.6	1.02e-05	5	1	273	3.97e-07	8.84e-08	9.01e-08	0	0	473.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-04-02 14:56:32	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.0	078.9		g	04.4	1.01e-05	6	1	273	5.08e-07	9.86e-08	8.63e-08	0	0	523.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-04-15 13:01:34	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.7	080.3		g	04.0	9.92e-06	7	1	273	6.23e-07	1.06e-07	8.69e-08	0	0	573.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-04-22 14:50:29	LT-T-Z:LP-DIR-T	pmagpy-2.233	2.1	078.9		g	03.6	9.72e-06	8	1	273	3.37e-07	7.07e-08	8.42e-08	0	0	623.0
This study	This study	UMK_BOT	PW36.1b	PW36	PW36.1b	PW36.1b:LP-DIR-T	hargrave 2014-04-29 13:17:14	LT-T-Z:LP-DIR-T	pmagpy-2.233	3.1	080.1		g	03.2	9.35e-06	9	1	273	4.88e-07	8.21e-08	8.19e-08	0	0	673.0
