tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-02-21 18:50:17	LT-NO:LP-DIR-T	pmagpy-2.235	3.2	178.3		g	41.6	2.30e-05	1	1	273	7.58e-08	1.29e-06	1.51e-07	0	0	273
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-02-28 16:32:04	LT-NO:LP-DIR-T	pmagpy-2.235	1.0	177.4		g	42.1	9.23e-06	2	1	273	2.04e-08	1.60e-07	6.61e-08	0	0	273
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-03-07 14:53:05	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.1	177.1		g	42.1	9.23e-06	3	1	273	1.98e-08	3.32e-07	6.45e-08	0	0	323.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-03-14 13:36:46	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.7	178.4		g	42.1	9.14e-06	4	1	273	4.30e-08	2.70e-07	6.37e-08	0	0	373.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-03-18 13:52:58	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.3	178.4		g	42.2	8.91e-06	5	1	273	5.12e-08	3.55e-07	5.98e-08	0	0	423.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-03-31 11:30:34	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.4	178.4		g	42.4	8.58e-06	6	1	273	5.45e-08	2.00e-07	6.27e-08	0	0	473.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-04-02 13:22:42	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.9	179.2		g	42.5	8.15e-06	7	1	273	5.07e-08	2.58e-07	6.20e-08	0	0	523.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-04-09 13:26:00	LT-T-Z:LP-DIR-T	pmagpy-2.235	57.7	273.1		b	00.2	8.22e-04	8	1	273	1.35e-04	1.86e-03	3.21e-06	0	0	573.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-04-10 15:40:05	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.4	177.2		g	42.8	7.60e-06	9	1	273	1.42e-08	3.23e-07	5.04e-08	0	0	573.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-04-18 15:49:05	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.1	178.1		g	43.2	6.76e-06	10	1	273	2.70e-08	3.62e-07	4.57e-08	0	0	623.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-04-25 17:57:29	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.3	177.2		g	43.6	6.03e-06	11	1	273	3.10e-08	2.38e-07	3.98e-08	0	0	673.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-04-30 14:40:09	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.8	179.3		g	43.9	5.58e-06	12	1	273	5.07e-08	1.73e-07	3.84e-08	0	0	698.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-05-02 18:07:26	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.7	179.4		g	44.2	5.13e-06	13	1	273	4.30e-08	1.47e-07	3.52e-08	0	0	723.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-05-04 18:13:09	LT-T-Z:LP-DIR-T	pmagpy-2.235	0.7	176.2		g	44.5	4.62e-06	14	1	273	4.18e-08	3.61e-08	3.15e-08	0	0	748.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-05-07 18:46:52	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.1	178.7		g	44.8	4.17e-06	15	1	273	3.36e-08	7.17e-08	2.81e-08	0	0	773.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-05-27 15:32:32	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.0	176.9		g	45.5	3.77e-06	16	1	273	3.07e-08	1.32e-07	2.50e-08	0	0	793.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-06-03 17:24:00	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.6	182.0		g	44.6	3.34e-06	17	1	273	2.34e-08	9.26e-08	2.31e-08	0	0	813.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-06-13 16:23:16	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.5	180.5		g	44.2	3.06e-06	18	1	273	1.98e-08	7.94e-08	2.21e-08	0	0	823.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-06-18 15:52:52	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.0	100.4		g	59.0	1.83e-06	19	1	273	3.08e-08	6.38e-09	1.12e-08	0	0	833.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-06-25 13:03:11	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.4	180.5		g	43.7	2.39e-06	20	1	273	1.56e-08	9.96e-08	1.56e-08	0	0	836.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-07-01 16:23:57	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.0	179.8		g	44.2	2.20e-06	21	1	273	1.38e-08	7.63e-08	1.49e-08	0	0	839.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-07-03 14:36:40	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.8	180.3		g	42.9	1.91e-06	22	1	273	1.39e-08	5.90e-08	1.36e-08	0	0	842.0
This study	This study	Botswana	PW25.1b	PW25	PW25.1b	PW25.1b:LP-DIR-T	hargrave 2014-07-08 12:50:40	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.2	180.7		g	42.5	1.32e-06	23	1	273	8.07e-09	5.01e-08	8.74e-09	0	0	845.0
