tab 	magic_measurements
er_citation_name	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_temp	measurement_x_sd	measurement_y_sd	measurement_z_sd	treatment_ac_field	treatment_dc_field	treatment_temp
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-02-25 12:28:58	LT-NO:LP-DIR-T	pmagpy-2.235	3.4	087.9		g	-02.5	1.46e-05	1	1	273	8.63e-07	3.74e-08	1.29e-07	0	0	273
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-03-04 14:07:43	LT-NO:LP-DIR-T	pmagpy-2.235	2.3	084.1		g	-01.9	9.97e-06	2	1	273	3.86e-07	4.05e-08	9.09e-08	0	0	273
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-03-11 12:46:34	LT-T-Z:LP-DIR-T	pmagpy-2.235	1.9	085.8		g	-01.9	9.93e-06	3	1	273	3.25e-07	2.87e-08	8.56e-08	0	0	323.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-03-14 18:17:37	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.7	084.6		g	-01.8	9.92e-06	4	1	273	6.39e-07	6.54e-08	9.01e-08	0	0	373.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-03-18 15:39:06	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.1	085.6		g	-01.8	9.89e-06	5	1	273	5.34e-07	5.20e-08	8.72e-08	0	0	423.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-04-01 13:22:22	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.2	085.2		g	-01.7	9.88e-06	6	1	273	5.51e-07	4.98e-08	8.74e-08	0	0	473.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-04-02 15:08:21	LT-T-Z:LP-DIR-T	pmagpy-2.235	4.0	085.3		g	-01.7	9.81e-06	7	1	273	6.79e-07	5.95e-08	8.54e-08	0	0	523.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-04-15 13:13:04	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.1	088.7		g	-01.7	9.76e-06	8	1	273	3.53e-07	2.14e-08	8.92e-08	0	0	573.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-04-22 15:01:56	LT-T-Z:LP-DIR-T	pmagpy-2.235	4.9	083.2		g	-01.7	9.62e-06	9	1	273	8.22e-07	1.01e-07	8.16e-08	0	0	623.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-04-29 13:28:20	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.6	084.5		g	-01.4	9.51e-06	10	1	273	4.19e-07	4.13e-08	8.12e-08	0	0	673.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-04-30 16:25:01	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.9	083.4		g	-01.5	9.42e-06	11	1	273	6.34e-07	7.19e-08	7.81e-08	0	0	698.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-05-04 13:08:24	LT-T-Z:LP-DIR-T	pmagpy-2.235	2.7	083.8		g	-01.5	9.38e-06	12	1	273	4.29e-07	4.90e-08	8.03e-08	0	0	723.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-05-06 15:40:47	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.3	083.0		g	-01.5	9.27e-06	13	1	273	5.23e-07	6.81e-08	7.58e-08	0	0	748.0
This study	This study	Botswana	PW37.1b	PW37	PW37.1b	PW37.1b:LP-DIR-T	hargrave 2014-05-15 19:50:09	LT-T-Z:LP-DIR-T	pmagpy-2.235	3.0	083.9		g	-01.5	9.07e-06	14	1	273	4.70e-07	5.84e-08	7.74e-08	0	0	773.0
